doc_id,author,title,year,thesis_type,director,director_source,original_director_field,specialisation,matched_secondary,match_score
HEI_000494--000005_410301,"Tachco, Amy",Convergence under Economic and Monetary Union,1998.0,Master/Other,,,,,False,
HEI_000494--000006_411209,"Diallo, Ousmane",Le consentement de l'Etat à l'arbitrage dans le cadre des contrats d'Etat,1998.0,Master/Other,,,,,False,
HEI_000494--000007_411209,"Nakayama, Hiroko",A comparative approach to spaces beyond national jurisdictions,1998.0,Master/Other,,,,,False,
HEI_000494--000008_411209,"Cogliati-Bantz, Vincent P.",Ships flying the flag of international organisations,1998.0,Master/Other,,,,,False,
HEI_000494--000009_411209,"Raschka, Julie Dyan",The role of the Organisation for Security and Co-operation in Europe and the Russian Federation in Nagorny Karabakh,1998.0,Master/Other,,,,,False,
HEI_000494--000010_411209,"Menu, Christophe",La responsabilité du commandement,1998.0,Master/Other,,,,,False,
HEI_000436--000011_411209,"Delechat, Corinne C.",Macroeconomic interdependence between the United States and Mexico,1991.0,Master/Other,,,,,False,
HEI_000495--000001_411209,"Berclaz, Geneviève",La lutte contre le blanchiment de capitaux,1998.0,Master/Other,,,,,False,
HEI_000495--000002_411209,"Hilkemeijer, Anja",Third state intervention,1999.0,Master/Other,,,,,False,
HEI_000495--000003_411209,"Aguilar Castro, Vladimir Aníbal",Les organisations non gouvernementales spécialisées sur la question relative à l'environnement en Amérique latine,1999.0,Master/Other,,,,,False,
HEI_000495--000004_410206,"Casarini, Nicola",Rediscovering each other,1999.0,Master/Other,,,,,False,
HEI_000495--000005_410206,"Smadja, Yaël",Le concept de communauté internationale,1999.0,Master/Other,,,,,False,
HEI_000495--000006_410206,"Sørensen, Peter Hecham Samir",Investigation into the influence of credit rating agencies,1999.0,Master/Other,,,,,False,
HEI_000495--000007_410206,"Cattaneo, Benjamin",An inquiry into political risk in South Korea following the 1997 financial crisis,1999.0,Master/Other,,,,,False,
HEI_000495--000008_410206,"Massot, Alexis",La participation de la Communauté européenne au système de règlement des différends de l'Organisation mondiale du commerce,1999.0,Master/Other,,,,,False,
HEI_000495--000009_410206,"Silberman, Marina Alejandra",The currency board system,1999.0,Master/Other,,,,,False,
HEI_000495--000010_410206,"Talbot, Valeria",Le volet politique et de securité du partenariat euro-mediterranéen,1999.0,Master/Other,,,,,False,
HEI_000431--000007_411209,"Dragovic, Jasna",The reform of the European Community structural funds,1990.0,Master/Other,,,,,False,
HEI_000437--000001_411209,"Kuchta, Catherine L",Mexico,1991.0,Master/Other,,,,,False,
HEI_000495--000011_410206,"Catani, Stefano",L'E.N.I. en Asie centrale,1999.0,Master/Other,,,,,False,
HEI_000496--000001_410206,"Aebi, Yves",Le facteur militaire et les origines de la première guerre mondiale,1999.0,Master/Other,,,,,False,
HEI_000496--000002_410206,"Iordachescu, Ilinca",L'attitude de l'Union européenne face à l'adhésion des pays d'Europe centrale et orientale,1999.0,Master/Other,,,,,False,
HEI_000496--000003_410206,"Ortiz, Claudia",The enterprise of the Americas initiative versus the European Union,1999.0,Master/Other,,,,,False,
HEI_000496--000004_410206,"Loyat, Eric",Le débat sur la menace chinoise,1999.0,Master/Other,,,,,False,
HEI_000496--000005_410206,"Rouillard, Paul","The Apartheid boom, the international community and foreign investment in South Africa, 1960-1968",1999.0,Master/Other,,,,,False,
HEI_000496--000006_410206,"Changpradub, Phisek",On indeterminate equilibrium growth and welfare redistribution,1999.0,Master/Other,,,,,False,
HEI_000496--000007_410206,"Sajem, María Carola",The active presence of the economic groups in the dynamics of change of integration models,1999.0,Master/Other,,,,,False,
HEI_000496--000008_410206,"Oldring, Lisa",Stopping the rot,1999.0,Master/Other,,,,,False,
HEI_000496--000009_410206,"Savioz, Caroline","La Grande-Bretagne face à la question soviétique, 1922-1924",1999.0,Master/Other,,,,,False,
HEI_000437--000002_410301,"Schroeter, François",Les systèmes de délimitation dans les fleuves et les lacs internationaux,1991.0,Master/Other,,,,,False,
HEI_000496--000010_410206,"Ikeshima, Taisaku",The significance of state practice and 'opinio juris' in judicial maritime delimitations,1999.0,Master/Other,,,,,False,
HEI_000496--000011_410206,"Slatkine, Ivan",L'évolution de la doctrine Monroe au temps de la guerre froide,1999.0,Master/Other,,,,,False,
HEI_000496--000012_410206,"Reichenmiller, Patrick",The E.U.-U.S. economic partnership,1999.0,Master/Other,,,,,False,
HEI_000497--000001_410301,"Kombe, Kamil Alphonce",The implication of financial liberalization on domestic savings in Tanzania,1999.0,Master/Other,,,,,False,
HEI_000497--000002_410301,"Tumurchudur, Bolormaa",Sovereign credit risk analysis,1999.0,Master/Other,,,,,False,
HEI_000497--000003_410301,"Allouche, Jérémy","The Oriental communities in Israel, 1948-1999",1999.0,Master/Other,,,,,False,
HEI_000497--000004_410301,"Loda, Christian",The independent state of Croatia (NDH) in Yugoslav historiography (1941-1945),1999.0,Master/Other,,,,,False,
HEI_000497--000005_410301,"Bourke-Martignoni, Joanna",Sanctions decentralised,1999.0,Master/Other,,,,,False,
HEI_000497--000006_410301,"Tola, Albi",Foreign exchange crises and contagion,1999.0,Master/Other,,,,,False,
HEI_000497--000007_410301,"Saliasi, Entela","Uncertainty, quota restriction and real option pricing technique",1999.0,Master/Other,,,,,False,
HEI_000437--000003_AU2AC01037,"Westman-Clément, Maria",Le secret bancaire en Suisse et au Luxembourg,1991.0,Master/Other,,,,,False,
HEI_000497--000008_410301,"Tantillo, Jeanette",Information and communication technologies and the evolution of international relations,1999.0,Master/Other,,,,,False,
HEI_000497--000009_410301,"Lô Diatta, Moustapha",Les conséquences juridiques du passage à l'euro sur la zone monétaire franc,1999.0,Master/Other,,,,,False,
HEI_000497--000010_410301,"Mlele, Festo A.","Foreign assistance and its impacts on investments, savings and current account balances (Tanzania experience",1999.0,Master/Other,,,,,False,
HEI_000497--000011_410301,"Bellal, Annyssa",The international law on foreign investment from a human rights perspective,1999.0,Master/Other,,,,,False,
HEI_000497--000012_411209,"Gingrich, Melissa",Marketing the environment,1999.0,Master/Other,,,,,False,
HEI_000498--000001_411209,"Peidro Cid, Vanessa",La compétence judiciaire de la Cour de justice des communautés européennes dans les domaines liés au terrorisme,1999.0,Master/Other,,,,,False,
HEI_000498--000002_411209,"Thompson, Laura",The direct causation requirement in war reparations,1999.0,Master/Other,,,,,False,
HEI_000498--000003_411209,"Zanon, Laurence",Quelles limites le droit international impose-t-il au pouvoir de contrainte militaire du Conseil de sécurité ?,1999.0,Master/Other,,,,,False,
HEI_000498--000004_AU2AC01037,"MacMath, James",The mechanics of performance,1999.0,Master/Other,,,,,False,
HEI_000498--000005_411209,"Heymann, Noëlle",International protection in refugee camps,1999.0,Master/Other,,,,,False,
HEI_000437--000004_410301,"An, Jianguo",Sino-Soviet rapprochment towards a new type of relations / par Jianguo An,1991.0,Master/Other,,,,,False,
HEI_000498--000006_411209,"Garcia, Denise",World politics of restraint,1999.0,Master/Other,,,,,False,
HEI_000498--000007_410206,"Miao, Bin",The WTO laws and dispute settlement concerning trade-related investment measures,1999.0,Master/Other,,,,,False,
HEI_000498--000008_410206,"Betsis, Joanne Alexia",The maritime transport services in relation to the GATS and the European Union,1999.0,Master/Other,,,,,False,
HEI_000498--000009_410206,"Parisot, Christophe",State-making and region-building,1999.0,Master/Other,,,,,False,
HEI_000499--000001_410206,"Plattner, Florian",Politisches Marketing und deliberative Demokratie,1999.0,Master/Other,,,,,False,
HEI_000499--000002_410206,"Zein, Bassem",Les biens culturels dans le commerce international,1999.0,Master/Other,,,,,False,
HEI_000499--000003_410206,"Krikorian, Alexis",The reasons for the inclusion of sexual orientation in the South African constitution and the Amsterdam Treaty,1999.0,Master/Other,,,,,False,
HEI_000499--000004_410206,"Barbaud, Delphine",An analysis of the consequences of European integration on European economic geography,1999.0,Master/Other,,,,,False,
HEI_000499--000005_410206,"Wullimann, Rebekka","British policies for the Arabian Peninsula during the first World War, 1914-1919",1999.0,Master/Other,,,,,False,
HEI_000499--000006_410206,"Solera, Oscar",Regional ombudsman institutions,1999.0,Master/Other,,,,,False,
HEI_000437--000005_410301,"Rimorini, Stephen Laurent",Le programme pour les mers régionales du programme des Nations-Unies pour l'environnement (P.N.U.E) dans le Pacifique sud,1991.0,Master/Other,,,,,False,
HEI_000499--000007_411209,"Konnari, Vivia",Trafficking in women for the purpose of forced prostitution,1999.0,Master/Other,,,,,False,
HEI_000499--000008_411209,"Pannier, Frédérique",L'Union européenne face au blocage du processus de paix au Moyen-Orient (mai 1996 à mai 1999),1999.0,Master/Other,,,,,False,
HEI_000499--000009_411209,"Daniel, George",How big is production sharing in the English Caribbean ?,1999.0,Master/Other,,,,,False,
HEI_000499--000010_411209,"Bogicevic, Katarina",Banking crises in emerging-market economies,1999.0,Master/Other,,,,,False,
HEI_000499--000011_411209,"LeMay-Boucher, Philippe",Does a Tobin tax reduce exchange rate volatility and enhance the autonomy of national economic policy ?,1999.0,Master/Other,,,,,False,
HEI_000499--000012_411209,"Bonnel Vega, Max",Le rôle de l'Union de l'Europe occidentale (U.E.O.) en Méditerranée,1999.0,Master/Other,,,,,False,
HEI_000500--000001_411209,"Stadelhofer, Julie-Antoinette",Les moyens et stratégies de défense devant la Cour internationale de justice,1999.0,Master/Other,,,,,False,
HEI_000500--000002_411209,"Lopez Hurtado, Carlos Justino",Trade preferences and labour rights,1999.0,Master/Other,,,,,False,
HEI_000500--000003_411209,"Mouyal, Natalie",Media coverage of humanitarian crises,1999.0,Master/Other,,,,,False,
HEI_000500--000004_411209,"Mazue, Pauline",La banque mondiale face aux spécificités culturelles,1999.0,Master/Other,,,,,False,
HEI_000437--000006_410301,"Pizarro Rios, Juan Victor",Tests de co-intégration et la parité du pouvoir d'achat,1991.0,Master/Other,,,,,False,
HEI_000500--000005_411209,"Haugen, Hulda Sofie",Regional trading arrangements in the multilateral trading system,1999.0,Master/Other,,,,,False,
HEI_000500--000006_411209,"MacNab, Christine",Controlling communications,1999.0,Master/Other,,,,,False,
HEI_000500--000007_411209,"Berdat, Christophe",L'Union européenne et la méditerranée,1999.0,Master/Other,,,,,False,
HEI_000500--000008_411209,"De Aguilar Reichert, Ana Luisa",Comparative analysis of recent studies concerning the impact of trade on jobs and wages in the OECD countries,1999.0,Master/Other,,,,,False,
HEI_000500--000009_411209,"Feijen, Liv",Is there a right of asylum in Europe ?,1999.0,Master/Other,,,,,False,
HEI_000500--000010_411209,"Curtin, Fiona",Race and identity in Australia,1999.0,Master/Other,,,,,False,
HEI_000501--000001_411209,"Decurtins, Cecilia Geneviève",European air transport,1999.0,Master/Other,,,,,False,
HEI_000501--000002_411209,"Potts, Carla Lisa",The proposed permanent forum for indigenous peoples,1999.0,Master/Other,,,,,False,
HEI_000501--000003_410206,"Garcia Rubio, Mariano",On the application of customary rules of state responsibility by the WTO dispute settlement organs,2000.0,Master/Other,,,,,False,
HEI_000501--000004_410206,"Müller, Claudia",The evolution of ICRC humanitarian assistance in a changing working environment,1999.0,Master/Other,,,,,False,
HEI_000437--000007_411209,"Bergquist, Karl L.T.",Sino-Swedish economic and commercial relations between 1979 and 1990,1991.0,Master/Other,,,,,False,
HEI_000501--000005_410206,"Clerc, Valérie",Le rôle de l'OSCE dans la stabilisation de l'Albanie (1997-1999),2000.0,Master/Other,,,,,False,
HEI_000501--000006_410206,"Adam, Ségolène",The Meskhetian issue coping with the Soviet legacy,2000.0,Master/Other,,,,,False,
HEI_000501--000007_410206,"Legerer, Therese",Le représentant de l'OSCE pour la liberté des médias,2000.0,Master/Other,,,,,False,
HEI_000501--000008_410206,"Travieso Errecarte de Marchetti, Maria Marta",Les incitations aux investissements internationaux,2000.0,Master/Other,,,,,False,
HEI_000501--000009_410206,"Roduit, Christophe",Le blasphème en droit international,2000.0,Master/Other,,,,,False,
HEI_000501--000010_410206,"Ulimubenshi, Pierre Célestin",Le seigneuriage et son effet sur l'inflation,2000.0,Master/Other,,,,,False,
HEI_000501--000011_410206,"Davaris, Sophie",La protection de l'art en France pendant la première guerre mondiale,2000.0,Master/Other,,,,,False,
HEI_000502--000001_411209,"Riem, Nathalie",Face au jugement de la nation,2000.0,Master/Other,,,,,False,
HEI_000502--000002_411209,"Gray, Vanessa",Democratization and liberalization processes in Jordan and Kuwait,2000.0,Master/Other,,,,,False,
HEI_000502--000003_411209,"Hassouna, Khalila",Télévisions d'Etat et chaînes satellitaires privées dans le monde arabe,2000.0,Master/Other,,,,,False,
HEI_000437--000008_410301,"Di Turi, Claudio",Responsabilité pour risque et due diligence en droit de l'environnement,1991.0,Master/Other,,,,,False,
HEI_000502--000004_411209,"Grimaud, Jérôme",Le Bharatiya Janata Party ou le nationalisme hindou à l'épreuve du pouvoir,2000.0,Master/Other,,,,,False,
HEI_000502--000005_411209,"Schall, Heather",Exploring the void,2000.0,Master/Other,,,,,False,
HEI_000502--000006_411209,"Evans, Thammy",The PRC's relationship with the ASEAN Regional Forum,2000.0,Master/Other,,,,,False,
HEI_000502--000007_411209,"Julsaint, Martine",An impossible chimera ?,2000.0,Master/Other,,,,,False,
HEI_000502--000008_411209,"Pezzini, Silvia",The determinants of foreign aid,2000.0,Master/Other,,,,,False,
HEI_000502--000009_411209,"Klok, Johannes Marinus Bernhard",Democratisation in Kenya and Malawi,2000.0,Master/Other,,,,,False,
HEI_000502--000010_411209,"König, Florian von",Access to essential medication for the developing world,2000.0,Master/Other,,,,,False,
HEI_000502--000011_411209,"Donati, Sabina","Frontiers, migration and citizenship in the European Union",2000.0,Master/Other,,,,,False,
HEI_000502--000012_410301,"Calí, Marta",L'exode des istriens et des dalmates,2000.0,Master/Other,,,,,False,
HEI_000503--000001_410301,"Kaelen, Els","La Belgique et la guerre d'Algérie, 1954-1962",2000.0,Master/Other,,,,,False,
HEI_000437--000009_411209,"Hauck, Laurence",Politique étrangère et vision de l'Amérique,1991.0,Master/Other,,,,,False,
HEI_000503--000002_410301,"Élie, Jérôme Boris","La relation spéciale anglo-américaine, le new labour et la défense européenne, 1997-2000",2000.0,Master/Other,,,,,False,
HEI_000503--000003_410301,"Schoellhammer, Ken",La politique du Japon à l'Assemblée générale des Nations Unies (1990-1998),2000.0,Master/Other,,,,,False,
HEI_000503--000004_410301,"Querol, Maria Elvira",The concepts of nullity and sanction,2000.0,Master/Other,,,,,False,
HEI_000503--000005_410301,"Baulamon, Catherine",Evaluating the Euro influence on stock returns in a multi beta capital asset pricing model,2000.0,Master/Other,,,,,False,
HEI_000503--000006_410301,"Yoshioka, Ricardo",An analysis of the Brazilian currency crisis,2000.0,Master/Other,,,,,False,
HEI_000503--000007_410301,"Martin, Aurélie",The credibility of currency board arrangements,2000.0,Master/Other,,,,,False,
HEI_000503--000008_410301,"Stiehle, Jan Frederik",The privatization of organized violence in the post-Cold War era,2000.0,Master/Other,,,,,False,
HEI_000503--000009_410206,"Watters, Thierry",Les activités de soutien à la consolidation démocratique de l'Union européenne et du Conseil de l'Europe,2000.0,Master/Other,,,,,False,
HEI_000503--000010_410206,"Guerrero Peniche, Juan Nicolás",Trade and environment,2000.0,Master/Other,,,,,False,
HEI_000503--000011_410206,"Lotz, Aileen",The crisis management when facing currency crisis contagion,2000.0,Master/Other,,,,,False,
HEI_000437--000010_411209,"Singh, Raju Jan",Financial reforms in Eastern Europe,1991.0,Master/Other,,,,,False,
HEI_000504--000001_410206,"Milan, Flavio",West-Berlin 1961-1989,2000.0,Master/Other,,,,,False,
HEI_000504--000002_410206,"Wälti, Sébastien",Contagious currency and financial crises,2000.0,Master/Other,,,,,False,
HEI_000504--000003_410206,"Bergmann, Camille",La Cour internationale de justice et la notion de droit international général,2000.0,Master/Other,,,,,False,
HEI_000504--000004_410206,"Maupas, Annabelle",Les relations culturelles franco-allemandes depuis 1989,2000.0,Master/Other,,,,,False,
HEI_000504--000005_410206,"La Hovary, Claire",Les nouveaux instruments de l'OIT touchant au travail des enfants et leur rôle dans l'ordre juridique international,2000.0,Master/Other,,,,,False,
HEI_000504--000006_411209,"Cohn, Daniel Albert",David versus Goliath ?,2000.0,Master/Other,,,,,False,
HEI_000504--000007_411209,"Beauchamp, Sylvain",La répression des violations graves du droit international humanitaire lors des conflits armés non internationaux à la lumière du statut de la Cour pénale internationale ; ou relecture du régime des infractions graves,2000.0,Master/Other,,,,,False,
HEI_000504--000008_411209,"Musollino, Margherita",Public health protection and WTO rules,2000.0,Master/Other,,,,,False,
HEI_000504--000009_411209,"Dumberry, Patrick",L'entreprise en tant que sujet de droit international à la lumière de l'Accord de libre échange nord-américain (A.L.E.N.A.),2000.0,Master/Other,,,,,False,
HEI_000505--000001_411209,"Gaspard, Fritzner",Les réserves de compétence nationale dans les déclarations d'acceptation de la Cour internationale de justice (C.I.J.),2000.0,Master/Other,,,,,False,
HEI_000431--000008_411209,"Bloomfield, Nathalie",Regional organization in Southern Africa,1990.0,Master/Other,,,,,False,
HEI_000438--000001_411209,"Taylor, Michael Andrew Patrick",Disarmament and development in the Third World,1991.0,Master/Other,,,,,False,
HEI_000505--000002_411209,"Albery, Silvia",La problématique des enfants soldats,2000.0,Master/Other,,,,,False,
HEI_000505--000003_411209,"Thoma, Anne",Command responsibility before the International Criminal Tribunals for the former Yugoslavia and for Rwanda,2000.0,Master/Other,,,,,False,
HEI_000505--000004_411209,"Lenglet, Lidwien",The ground beneath their feet,2000.0,Master/Other,,,,,False,
HEI_000505--000005_411209,"Krivenko, Ekaterina Yahyaoui",The powers of International Criminal Tribunals,2000.0,Master/Other,,,,,False,
HEI_000505--000006_410301,"Guzman, Erika",Mexican imports response to antidumping investigations on the steel industry from 1992-1999,2000.0,Master/Other,,,,,False,
HEI_000505--000007_410301,"Efremova, Maria",Dispute settlement under the Energy Charter Treaty,2000.0,Master/Other,,,,,False,
HEI_000505--000008_410301,"Gool, Véronique van",Les camps de réfugiés cambodgiens en Thaïlande,2000.0,Master/Other,,,,,False,
HEI_000505--000009_410301,"Nadejdine, Oleg",Le développement du système de règlement Pacifique des différends dans le cadre de l'OSCE et son application au conflit du Nagorno-Karabakh,2000.0,Master/Other,,,,,False,
HEI_000505--000010_410301,"Atanassova, Marlena",Le statut juridique de la population du Kosovo,2000.0,Master/Other,,,,,False,
HEI_000506--000001_410301,"Aján, Andrea",La protection des minorités ethniques et nationales en Hongrie,2000.0,Master/Other,,,,,False,
HEI_000438--000002_411209,"Viredaz, Yves-Daniel",Polity change and international conflict,1991.0,Master/Other,,,,,False,
HEI_000506--000002_410301,"Baumann, Caroline",Financial contagion in the European crises 1992/93,2000.0,Master/Other,,,,,False,
HEI_000506--000003_410301,"Grammatikov, Nikolai V.",Le statut juridique de la Crimée,2000.0,Master/Other,,,,,False,
HEI_000506--000004_410301,"Vere, Anamaria",Humanitarian assistance in the post Cold War era,2000.0,Master/Other,,,,,False,
HEI_000506--000005_411209,"Sommerville, Julie May",When can trade sanctions be used in response to human rights violations within the context of the GATT ?,2000.0,Master/Other,,,,,False,
HEI_000506--000006_411209,"Gerard, Nicolas",The TAIF Conference and the hopes for a deconfessionalisation of Lebanese political life,2000.0,Master/Other,,,,,False,
HEI_000506--000007_411209,"Lahanque, Océane",Kosovo,2000.0,Master/Other,,,,,False,
HEI_000506--000008_411209,"Tilton, Brandi","""Within our island""",2000.0,Master/Other,,,,,False,
HEI_000506--000009_411209,"Brants, Dana",The United States and the scramble for Africa,2000.0,Master/Other,,,,,False,
HEI_000506--000010_411209,"Granjon, Marjorie",Réussite et échec des états indépendants d'Afrique subsaharienne française,2000.0,Master/Other,,,,,False,
HEI_000507--000001_411209,"Emami, Reza",The evolution of the democratic movement towards democratic consolidation in Iran and Turkey,2000.0,Master/Other,,,,,False,
HEI_000438--000003_411209,"Audetat, Jean-Marc",Towards an endogenous product cycle with multinational entreprises,1991.0,Master/Other,,,,,False,
HEI_000507--000002_411209,"Graber, Anne-Caroline",Denis de Rougemont et la CEE,2000.0,Master/Other,,,,,False,
HEI_000507--000003_410301,"Flamini, Alessandro",Open-economy inflation targeting,2000.0,Master/Other,,,,,False,
HEI_000507--000004_410301,"Asukai, Naomi",The European Union and Japan,2000.0,Master/Other,,,,,False,
HEI_000507--000005_410301,"Sesiano, Florence",Les relations sino-japonaises depuis la fin de la guerre froide,2000.0,Master/Other,,,,,False,
HEI_000507--000006_410301,"Wang, Xiaoqu",Chinese nationalism and Chinese foreign policy,2000.0,Master/Other,,,,,False,
HEI_000507--000007_410301,"Dolgoborodov, Alexei",Central Bank credibility and the lender of last resort function,2000.0,Master/Other,,,,,False,
HEI_000507--000008_410301,"Rauh, Philip",The European integration and Swiss trade pattern (1986-1998),2000.0,Master/Other,,,,,False,
HEI_000507--000009_410301,"Lhayani, Nathalie",The problem of the Lomé Convention compliance with WTO rules,2000.0,Master/Other,,,,,False,
HEI_000507--000010_410301,"Régnier, Mathieu",The emissions trading system between countries,2000.0,Master/Other,,,,,False,
HEI_000507--000011_410301,"Nguyen, Deia","La question allemande vue par les autorités suisses, 1945-1949",2000.0,Master/Other,,,,,False,
HEI_000438--000004_411209,"Bühler, Guy",Technology gap models,1991.0,Master/Other,,,,,False,
HEI_000508--000001_411209,"Rai, Pallavi",Labour standards and international trade,2000.0,Master/Other,,,,,False,
HEI_000508--000002_411209,"Ryder, Brad James",Ideology and U.S. foreign policy,2000.0,Master/Other,,,,,False,
HEI_000508--000003_411209,"Leplomb, Paul",La double responsabilité de l'Etat et de l'individu-organe pour génocide en droit international,2000.0,Master/Other,,,,,False,
HEI_000508--000004_411209,"Catani, Lucia",L'intention criminelle dans le génocide et dans les crimes contre l'humanité,2000.0,Master/Other,,,,,False,
HEI_000508--000005_AU2AC01233,"Lee, Shook-Pui","The macroeconomic impact of AIDS in a dualistic, labour-surplus economy",2000.0,Master/Other,,,,,False,
HEI_000508--000006_411209,"Norman, Christian",Economic determinants of equity market integration across developed and emerging markets,2000.0,Master/Other,,,,,False,
HEI_000508--000007_411209,"Stojanovi?, Ljubiša",Capital inflows and sterilization policies,2000.0,Master/Other,,,,,False,
HEI_000508--000008_411209,"Abello Galvis, Ricardo",Les eaux et les baies historiques en droit international,2000.0,Master/Other,,,,,False,
HEI_000508--000009_411209,"Berlinck, Deborah","Brazil, Argentina and the United States in the context of regional integration",2001.0,Master/Other,,,,,False,
HEI_000508--000010_411209,"Borel, Philippe",Governing workers' rights in globalised economy,2001.0,Master/Other,,,,,False,
HEI_000438--000005_411209,"Mottet, Carol",Protection des populations civiles contre les effets des hostilités,1991.0,Master/Other,,,,,False,
HEI_000508--000011_410206,"Baltes-Kallas, Verena",The impact of commodity concentration in exports on growth in developing and C.I.S. economies,2001.0,Master/Other,,,,,False,
HEI_000508--000012_410206,"Bergh, Bettina A.",Cultural factors in international commercial arbitration,2001.0,Master/Other,,,,,False,
HEI_000509--000001_410206,"Peterschmitt, Miriam",La succession d'états et la responsabilité internationale pour fait illicite,2001.0,Master/Other,,,,,False,
HEI_000509--000002_410206,"Niggli, Nicholas C.",Diplomatie sportive et relations internationales,2001.0,Master/Other,,,,,False,
HEI_000509--000003_410206,"Guillaume, Xavier",Mythe et fascisme,2001.0,Master/Other,,,,,False,
HEI_000509--000004_410206,"Annicchiarico, Barbara",Strategic interactions among firms in a spatial economy,2001.0,Master/Other,,,,,False,
HEI_000509--000005_410206,"Musumeci, Sabrina",Interest-rate defense in time of crises,2001.0,Master/Other,,,,,False,
HEI_000509--000006_410206,"Parnardzieva, Elena",The promise of the internet,2001.0,Master/Other,,,,,False,
HEI_000509--000007_410206,"Groleau, Haude",Les organisations non-gouvernementales palestiniennes en Cisjordanie et dans la bande de Gaza,2001.0,Master/Other,,,,,False,
HEI_000509--000008_411209,"Knutson, Kristen Ann",Humanitarian intervention,2001.0,Master/Other,,,,,False,
HEI_000438--000006_411209,"Ly, Moussa Bocar",Les règlements des différends au sein du GATT,1991.0,Master/Other,,,,,False,
HEI_000509--000009_411209,"Nikolla, Frank",Determinants of growth in the transition economies of the South East Europe,2001.0,Master/Other,,,,,False,
HEI_000509--000010_411209,"Arano, María Susana",The impact of anti-dumping actions within a free trade area,2001.0,Master/Other,,,,,False,
HEI_000509--000011_411209,"Imhoff, Ingo Gerhard",The new Germany,2001.0,Master/Other,,,,,False,
HEI_000510--000001_411209,"Côté, Luc",L'étendue des pouvoirs du procureur en droit international pénal,2001.0,Master/Other,,,,,False,
HEI_000510--000002_411209,"Balagopal-Mundkur, Divya",Accountability in international organizations,2001.0,Master/Other,,,,,False,
HEI_000510--000003_411209,"Boutruche, Théo",L'emploi des armes en uranium appauvri,2001.0,Master/Other,,,,,False,
HEI_000510--000004_411209,"Lindroos, Anja C.",Betrayal of decency,2001.0,Master/Other,,,,,False,
HEI_000510--000005_411209,"Rietiker, Daniel",Les réserves aux traités relatifs à la protection des droits de l'homme,2001.0,Master/Other,,,,,False,
HEI_000510--000006_411209,"Emch, Anne Bennett","American foreign policy in the Congo, from Eisenhower to Kennedy ; of pride and prejudice, and sense and sensibility",2001.0,Master/Other,,,,,False,
HEI_000510--000007_411209,"Galimard, Christophe",La France et l'Union monétaire latine (1850-1870),2001.0,Master/Other,,,,,False,
HEI_000438--000007_411209,"Daoudy, Marwa","Israël, la Syrie, la Jordanie et la question du Jourdain, 1948-1967",1991.0,Master/Other,,,,,False,
HEI_000510--000008_411209,"Ozel, Seden","""Barbarians"" at the gate",2001.0,Master/Other,,,,,False,
HEI_000510--000009_411209,"Calabresi, Carlotta",Le droit applicable aux contrats internationaux conclus sur internet,2001.0,Master/Other,,,,,False,
HEI_000510--000010_411209,"Diez, Charlotte","L'émergence de la ""société civile"" comme protagoniste de la paix",2001.0,Master/Other,,,,,False,
HEI_000510--000011_411209,"Yukawa, Natsuko","The crisis in Kosovo, civil-military interactions, and implementation of rhetoric",2001.0,Master/Other,,,,,False,
HEI_000511--000001_411209,"Pittet, Carole",L'exclusion du statut de réfugié,2001.0,Master/Other,,,,,False,
HEI_000511--000002_411209,"Abjean, Annaïg",Histoire d'exils,2001.0,Master/Other,,,,,False,
HEI_000511--000003_411209,"Florez, Manuela",La libre circulation des personnes dans l'Union européenne,2001.0,Master/Other,,,,,False,
HEI_000511--000004_410301,"Slepyan, Dorothy",A delicate balance of risk and reward,2001.0,Master/Other,,,,,False,
HEI_000511--000005_411209,"Burkhalter, Véronique",Local responses to governmental development projects,2001.0,Master/Other,,,,,False,
HEI_000511--000006_411209,"Buzzini, Gionata Piero",La théorie des sources face au droit international général,2001.0,Master/Other,,,,,False,
HEI_000438--000008_411209,"Corvaro, Primo",Guerre et reconstruction en Afghanistan,1991.0,Master/Other,,,,,False,
HEI_000511--000007_411209,"Goodall, Pernille Rebekka Kjaer",Transforming Vietnam,2001.0,Master/Other,,,,,False,
HEI_000511--000008_411209,"Neury, Laurent","La frontière franco-genevoise, 1939-1945",2001.0,Master/Other,,,,,False,
HEI_000511--000009_411209,"Beaulieu, Alexandre",The World Trade Organization's dispute settlement system,2001.0,Master/Other,,,,,False,
HEI_000512--000001_411209,"Edongo, Hervé","Motivations, objectives, and means",2001.0,Master/Other,,,,,False,
HEI_000512--000002_410206,"Feci, Luca",Violence et ethnonationalisme,2001.0,Master/Other,,,,,False,
HEI_000512--000003_410206,"Cartier, Stéphanie",The relationship between international organizations and their member states,2001.0,Master/Other,,,,,False,
HEI_000512--000004_410206,"Porret, Marc",The international law framework on the fight against money laundering,2001.0,Master/Other,,,,,False,
HEI_000512--000005_410206,"Cattaneo, Silvia",Providing security in post-conflict situations,2001.0,Master/Other,,,,,False,
HEI_000512--000006_410206,"Jeanneret, Zorana",La Convention de New York de 1958,2001.0,Master/Other,,,,,False,
HEI_000512--000007_410206,"Kanik, Erol",The trade relations between Turkey and European Union,2001.0,Master/Other,,,,,False,
HEI_000438--000009_411209,"Bernath, Barbara",Les réserves aux conventions sur les droits de l'homme,1991.0,Master/Other,,,,,False,
