doc_id,year,author,title,jury_1,jury_2,jury_3,jury_4,jury_5
IHEID_000722--000002_411209,2011,,Qu'est-ce que c'est un conflit religieux ?,Adina Constanta,Adina Constanta CIOLAC,David SYLVAN,Keltoum,Anne Marie Ghebali
IHEID_000723--000005_411209,2012,,Sentimental states,Assia ALEXIEVA,David SYLVAN,Thomas BIERSTEKER,M. Barry ONEILL,Sylvan
IHEID_000724--000001_411209,2012,,"Au-delà du Bosphore, l'Europe ?",Axel MARION,HEiTfi NO,Bruno ARCIDIACONO,M. Matthew LEITNER,M. Gérard
IHEID_000724--000005_411209,2012,,"Exit, voice and adjustment",Thomas MESSERLi,Thomas MESSERLI Sur,M. Cédric DUPONT,M. Urs LUTERBACHER,Abbreviations ix 1 Introduction 1 2 Explaining the Evolution of Industry Trade Policy Preferences 4 2.1 The Context An Analytical Framework for Trade Policy Making 4
IHEID_000725--000003_411209,2012,,Delegation to independent regulatory agencies,Ha Eun,Ha Eun SEONG Sur,M. Cédric DUPONT,M. Urs LUTERBACHER,Australia
IHEID_000726--000004_411209,2012,,Legal resolution of serious nuclear non-proliferation disputes,James David FRY,Mme Vera GOWLLAND,Pierre-Marie DUPUY,Focus on Legal Resolution,Binding Resolutions of the Security Council
IHEID_000727--000001_410301,2012,,Les activités de change dans les rues de Kinshasa,Marie-Brigitte NKOO MABANTULA,Jean-Michel SERVET,Claude AUROI,Eugène BOLALUETE MBWEBEMBO,Inégalités
IHEID_000727--000002_410301,2012,,"The role of complicity in international responsibility, with special attention to state responsibili",Sahar HASAN,Peter HAGGENMACHER,M. Andrew CLAPHAM,Germany,M. Giovanni DISTEFANO
IHEID_000728--000001_410301,2012,,The relationship between the International Criminal Court and the Security Council of the United Nat,Deborah RUIZ VERDUZCO,Andrew CLAPHAM,Mme Vera,Philippe KIRSCH,Process Legitimacy
IHEID_000728--000002_410301,2012,,The principle of special and differential treatment for developing states in international law,Juan Nicolas GUERRERO PENICHE,MM. Marcelo KOHEN,Andrew CLAPHAM,Georges ABI-SAAB,M. Abdulqawi A. YUSUF
IHEID_000729--000004_410301,2012,,L'Africanisation et l'appropriation africaine des opérations de paix,Hautes Etudes Internationales,Romain Esmenjaud,Keith KRAUSE,M. Davide RODOGNO,M. David AMBROSETTI
IHEID_000730--000001_410301,2012,,'OTAN de l'énergie' vs 'Club de l'énergie de l'OCS',IOCS Le Rôle,Thesis N,Lanxin XIANG,M. Jussi HANHIMAKI,Mr Christopher S. CHIWIS
IHEID_000730--000002_410301,2012,,The paradigm of State consent in the law of treaties,Vasileios PERGANTIS,Andrea BIANCHI,Mme Vera GOWLLAND,Mme Maria GAVOUNELI,Historical Prism
IHEID_000732--000001_410301,2012,,Le concept d'indérogeabilité en droit international,Hautes Etudes Internationales,Delphine HAYIM,Delphine Olivia HAYIM Sur,Andrea BIANCHI,Vincent CHETAIL
IHEID_000733--000003_410301,2013,,Campaigning for universal norms,Thesis N,David SYLVAN,Thomas BIERSTEKER,Frank Baumgartner,Navitri Purtri Guillaume and Patricia Paramita
IHEID_000733--000004_411209,2013,,Italian relations with the People's Republic of China during the Cold War,Italian Relations with the,Hautes Etudes Internationales,Seamus TAGGART,Lanxin Xiang,M. Davide RODOGNO
IHEID_000736--000001_411209,2013,,Specific characteristics and challenges of refugee and asylum-seeker protection in Sub-Saharan Afric,Cristiano DORSI,Mme Vera GOWLLAND,Vincent CHETAIL,Andrea BIANCHI,Jean-François DURIEUX
IHEID_000736--000002_411209,2013,,Disaster induced business vulnerability,Mohammad Aftab Uddin Khan Bangladesh Thesis N,Uddin Khan,Mohammad Aftab Uddin Khan,Thesis N,Mohammad Aftab Uddin KHAN Sur
IHEID_000920--000005_410206,2013,,Defendants' rights and victims' interests in international criminal proceedings,Eleonora MELI MESSINEO,Andrew CLAPHAM,Mme Paola GAETA,Guénaël METTRAUX,Defense Counsel
IHEID_000923--000002_410206,2013,,Resilient communities,Thesis N,Ethno-Religious Conflict,Jana KRAUSE,Jana KRAUSE Sur,Keith KRAUSE
IHEID_000923--000004_410206,2013,,Nomine ecclesiastiche e l'atteggiamento del clero come oggetto delle relazioni tra la Santa Sede e i,Jerzy KRYKOWSKI,Three,Italian,Italian State,A. Fonti
IHEID_000923--000006_410206,2013,,The permeability of the sources of international law to power,Andrés OLLETA,MM. Marcelo KOHEN,Cédric DUPONT,M. Olivier CORTEN,F. Legal Realism
IHEID_000930--000001_410206,2013,,"Governing symbolic production, imposing hegemonic representation(s)",Sergio BIANCHI,Thesis N,Riccardo BOCCO,M. Alessandro MONSUTTI,Mme Blandine DESTREMAU
IHEID_000930--000006_410301,2013,,Indeterminate legal terms and the balancing of values in international economic law,Miguel BURNIER DA SILVEIRA,Thesis N,Miguel BURNIER DA SILVEIRA Sur,Joost PAUWELYN,M. Jorge VINUALES
IHEID_000935--000001_410301,2014,,Love in the times of HIV prevention,Thesis N,Mme Isabelle SCHULTE-TENCKHOFF,Ms Andrea CORNWALL,United Kingdom,M. Aditya
IHEID_000935--000002_410301,2013,,Culture and international trade law,Thesis N,Joost PAUWELYN,M. Cédric DUPONT,Critics - Confusingly Undefined,Economic Rationales for Government Interventions
IHEID_002355--000004_410301,2014,,Legitimacy-seeking and rule-making in the voluntary carbon market,Thesis N,Mme Liliana ANDONOVA,Mme Emily MEIERDING,Quels,Suchman
IHEID_002436--000004_410301,2015,,"Israel between France and the United States, 1962-1968",John Jerome GOODMAN Thesis N,John Jerome GOODMAN Sur,M. Jussi HANHIMÄKI,M. Davide RODOGNO,Denouement T. Conclusion Israel
IHEID_002437--000002_410301,2015,,"Internationalization, domestic politics and the ""Myth of Liberalization""",Thesis N,Gilles CARBONNIER,Mme Liliana ANDONOVA,Egypt,Regime
IHEID_002481--000001_410301,2015,,Breaking the walls down,Vanessa BOANADA FUCHS Sur,Marc HUFTY,M. Filippo CALVÄO,Mr Emilio MORAN,Peter LARSEN
IHEID_002481--000005_410301,2015,,Ecole et politiques territoriales au Burkina Faso,Simone CARBONI Thesis N 1114,Simone CARBONI,Jean-Pierre JACOB,Michel CARTON,Marc PILON
IHEID_002485--000005_410301,2016,,Essays in environmental economics,Hautes Etudes Internationales,M. Timothy,M. Damien NEVEN,Furthermore,Pigovian
IHEID_002220--000001_411209,2016,,La nouvelle définition du crime d'agression dans le Statut de Rome,Hautes Etudes Internationales,Eiìina ENNAIFER,Vincent CHETAIL,M. Andrea BIANCHI,Mr Carsten STAHN
IHEID_002227--000002_411209,2016,,When states use lethal force against their own citizens,Keith KRAUSE,M. Walter KÄLIN,Mme Stephanie,Crossroad Résumé,Without
IHEID_002265--000006_411209,2017,,International currency use and macroeconomic effects of trade integration,Maria V. SOKOLOVA Thesis N,Maria V. SOKOLOVA,Cédric TILLE,Joost PAUWELYN,Nicolas BERMAN
IHEID_002281--000006_411209,2017,,Harnessing the ring of fire,Kathryn CHELMINSKI Thesis N,Mme Liliana ANDONOVA,M. Cédric DUPONT,Senior Lecturer,Belfer Center for Science and International Affairs
IHEID_002519--000005_410206,2018,,Acquisition of territory by force in contemporary international law,Leila UREKENOVA Thesis N,Leila UREKENOVA,M. Marcelo KOI 1,Vincent CHETAIL,Mr Yuval SHANY
IHEID_002537--000004_410206,2018,,Guarantees of non-repetition for violation of human rights,Thesis N 1261,Nita SKALA Sur,Mme Paola GAETA,Vincent CHETAIL,Università degli Studi di Teramo
IHEID_002537--000005_410206,2018,,Essays in economics,Nestor Alejandro MORGANDI PEREYRA Thesis N,Nestor Alejandro,Nestor Alejandro MORGANDI PEREYRA Sur,Jean-Louis ARCANO,Mme Martina
IHEID_002944--000007_410206,2020,,Democratic possibilities,Democratic Possibilities,Mme Shalini RANDERIA,Filipe,M. Rafael SANCHEZ,India Résumé
IHEID_003180--000002_410206,2022,,World Bank and China for 40 years,Grégoire MALLARD,Nico KRISCH,Mr Bruce G. CARRUTHERS,Marie-Laure Salles Directrice,English Summary
HEI_000556--000005_410301,1973,,Les investissements privés à long terme du Canada à l'étranger de 1946 à 1966,Gérard GARNIER,Jacques LHUILLIER,René ERBÉ,Alexandre SWOBODA,Geneviève Garnier
HEI_000556--000006_410301,1973,,Les investissements privés à long terme du Canada à l'étranger de 1946 à 1966,Gérard GARNIER,Gérard,Jacques LHUILLIER,René ERBÉ,Alexandre SWOBODA
HEI_000574--000001_411209,1980,,L'évolution en Suisse de la conception de la coopération au développement,Minrs sirs,OJ CM CO,JEAN-JACQUES,JAÎ.ES B 1 L i,ruG Lêir.nne Case
HEI_000574--000002_411209,1980,,L'évolution en Suisse de la conception de la coopération au développement,CM CO,JEAN-JACQUES de DARDEL de Neuchâtel,S i S È,Otto Fischer,James Schwarzenbach s
HEI_000653--000001_411209,1998,,L'Organisation de libération de la Palestine dans les relations arabes et internationales,Jean-Paul PIRLOT,Georges ABI-SAAB,Bruno ARCIDIACONO,Mohammad- Reza DJALILI,Alexandre SWOBODA
HEI_000653--000002_411209,1998,,L'Organisation de libération de la Palestine dans les relations arabes et internationales,Jean-Paul PIRLOT,Floraison,Israélo-arabes,Ex-MNA MLNP Raison,D-cA.e.c.tZonò d
HEI_000669--000001_411209,2002,,La coopération entre les pays européens de l'O.T.A.N. dans le développement d'armes,Marc MARTIN,Luxembourg,Curt GASTEYGER,Georges BRIDEE,Président
IUED_000262--001614_410301,1999,,Los sistemas de cooperación en las concentraciones territoriales de empresas en países en desarrollo,Celia CORNEJO Jurado dé la Tesis,decano Facultad SES,jurado Christian COMELIAU,Juan Carlos JARILLO,Philippe REGNIER
IUED_000262--001615_410301,1999,,"Globalization, the hegemon, and environmental scarcity",David W. Reed,Switzerland November,Christian Comeliau,Beat Burgenmeier Herman,Robert Goodland Rolf Steppacher No 2 2 INTRODUCTION 1
IUED_000262--001616_AU2AC01233,2001,,Réhabilitation et transformations de l'économie familiale au Nord-Vietnam,Christophe GIRONDE Composition du jury,Jean-Luc MAURER,Pascal BERGERET,Hanoi,Christian TAILLARD
IUED_000262--001617_AU2AC01233,2001,,"Industrie d'aluminium, écologie industrielle et développement durable",Alpha Oumar,Riccardo Bocco,Andràs November,Beat Burgenmeier,Christian Comeliau
IUED_000269--001703_410206,2002,,Transformations agraires en Russie,Style,Spectre,Conclusion Pages,Niini Novgorod,Triangle
IUED_000269--001704_410206,2003,,Livelihood strategies of poor women in Zimbabwe,I 30 r,Jean-Paul Lacoste,Keynes,However,Indeed
IUED_000263--001618_410301,2004,,"Science, risk assessment and WTO rules",Mme Laurence BOISSON DE CHAZOURNES,Christian COMELIAU,M. Jorge VIGANO,Janvier,Appropriate Levels of Protection
IUED_000263--001619_410301,2004,,"Basic education, exclusion and development",Aga Khan Educational Services Aga Khan Development Network Abstract This,Chapter,Health Survey Education Development Index Education for Ail Educational Performance Index Gross,This,Douar Royal
IUED_000263--001620_410301,2004,,The (in)coherence of U.S. foreign policy in Colombia,Etudes de Développement,Vanessa Barclay Neumann,Case Study The Policy Cycle of the U.S. Aid Package to Plan Colombia,Historical Context 12,Mainly Cocaine
IUED_000263--001621_410301,2004,,La connaissance métisse,Marc Galvin,Marc Hufty Jury Dr.,Jean-Luc Maurer,David Dumoulin Dr.,Alain Monnier Page 2 Mai 2004
IUED_000263--001622_410301,2003,,Entre resistencia y disidencia,Vladimir Aguilar Castro Venezuela ENTRE RESISTENCIA Y DISIDENCIA,kené Ye,Hegt ii,Sioux iv AGRAPECIMIENTOS Esta,Maria Elena
IUED_000264--001623_410206,2004,,Entrepreneurship on bare or fertile ground ?,Loredana Marchetti-Régnier Composition of the jury,Norman Scott,June,Joseph A. Schumpeter,yvith Albania in December
IUED_000264--001624_410206,2005,,Globalization versus health policy,N 13,Christian Comeliau,Without,Alexandra Defontaine for her,Acquired Immunodeficiency Syndrome
IUED_000264--001625_410206,2005,,Circulation des savoirs et développement industriel,Alexandre Dormeier Freire,Jean-Luc Maurer,Michel Carton,Juré  Prof,Gilbert Probst
IUED_000269--001705_410206,2006,,Formes et frontières identitaires dans le Liban de l'après-guerre civile (1989-2005),Daniel Meier Formes,Riccardo Bocco Membres,Prof,William Ossipow,Nadine Picaudou
IUED_000270--001706_410301,2006,,Ressources naturelles et développement économique en Roumanie,Nicholas GEORGESCU-ROEGEN,Dorin,Roumanie Décembre,Nicholas Georgescu-Roegen 14,Contexte
IUED_000270--001707_410301,2006,,Déforestation et droit coutumier à Madagascar,Frank MUTTENZER,Marc HUFTY,Etienne LeRoy,Jean-Pierre SORG,Angelo Barampama
IUED_000270--001708_410301,2007,,Crise de l'Etat et migrations,MAPATANO Jules,B ADE S,Padre Franco B ORDÌ GNON,Njuma ya,Rafiki
IUED_000264--001626_410206,2007,,The interplay of power and knowledge in planned social change,Massimo Pallottino,Semi Arid - Agro Pastoral Areas,Somali,Water,Pastoralist
IUED_000264--001627_411209,2007,,Butinage religieux,Gilbert Rist Marion Aubrée Ari Pedro Oro,Livre,Régis Debray,Ari Pedro Oro,Jörg Stolz
IUED_000265--001628_411209,2008,,L'Amazonie globalisée,Giorgio DE ANTON,Giorgio DE ANTONI,Bourdieu,dAntimary,Rêve
IUED_000265--001629_411209,2008,,Le défi du développement soutenable en Corée du Sud,Pauline PLAGNAT,Pauline,Christian COMELIAU,Jean-Luc Maurer,M. Yves FLUECKIGER
IUED_000265--001630_411209,2008,,Représentations de soi et du monde,Martine PANSIOT,Volume I UNIVERSITE,T-4 NORERO,Michel Carton,Rolf Steppacher
